"category","source","count","channels","example_title","example_url"
"中央部委/国务院/监管","人民政协报、生态环境部","1","hot","黄润秋部长署名文章：《锚定“十五五”发展目标 推动美丽中国建设取得新的重大进展》","https://www.ditan.com/news/hot/101021.html"
"其他/待人工判断","人民政协网","1","hot","全国政协委员蒋颖：加强中国绿证国际认可度","https://www.ditan.com/news/hot/3594.html"
"其他/待人工判断","日经中文网","1","hot","日本拟加价收购可弯曲光伏电池发出的电","https://www.ditan.com/news/hot/1682.html"
"地方政府/地方主管部门","融安县发展和改革局","1","hot","广西融安县发布分布式光伏并网接入红色预警公告","https://www.ditan.com/news/hot/5746.html"
"企业/项目公司","塞尔维亚与斯洛文尼亚开启核能合作探讨，能源变革可期","1","hot","塞尔维亚与斯洛文尼亚开启核能合作探讨，能源变革可期","https://www.ditan.com/news/hot/6771.html"
"企业/项目公司","赛逸（上海）会展有限公司","1","hot","2025第七届亚洲消费电子技术展","https://www.ditan.com/news/hot/6197.html"
"地方政府/地方主管部门","三明市公共资源交易网","1","bidding","福建三明市荆东污水处理厂扩建项目（工程总承包）公开招标！","https://www.ditan.com/news/bidding/3535.html"
"央国企/能源集团/电网","三峡集团","1","bidding","磷酸铁锂+钠离子！三峡能源安徽阜南39.8MW/79.6MWh储能电站二期项目EPC招标","https://www.ditan.com/news/bidding/5054.html"
"央国企/能源集团/电网","三峡建工","1","hot","青海南山口抽水蓄能电站引水系统、地下厂房主体工程正式开工","https://www.ditan.com/news/hot/5203.html"
"其他/待人工判断","沙漠掘进","1","hot","COP28:为何中国无法承诺？","https://www.ditan.com/news/hot/870.html"
"地方政府/地方主管部门","厦门发改委","1","hot","厦门发布氢能产业新政 最高补贴 3000 万","https://www.ditan.com/news/hot/9625.html"
"地方政府/地方主管部门","厦门市人民政府","1","hot","《厦门市海绵城市建设管理规定》发布！","https://www.ditan.com/news/hot/3863.html"
"地方政府/地方主管部门","山东能监办","1","hot","山东发布两版电力管理实施细则修订稿 2026 年施行","https://www.ditan.com/news/hot/9731.html"
"地方政府/地方主管部门","山东省工业和信息化厅","1","hot","山东：建设一批“超级能效”和“零碳”化工企业","https://www.ditan.com/news/hot/10792.html"
"地方政府/地方主管部门","山东省人民政府新闻办公室","1","hot","权威发布丨2030年超1亿平方米！山东将建成国家地热能高质量发展示范区","https://www.ditan.com/news/hot/482.html"
"地方政府/地方主管部门","山东省统计局","1","hot","2025年上半年山东省经济运行情况解读：绿色能源保持快速发展势头","https://www.ditan.com/news/hot/8036.html"
"地方政府/地方主管部门","山西省发改委","1","hot","《山西省数据工作管理办法》征求意见","https://www.ditan.com/news/hot/3800.html"
"地方政府/地方主管部门","山西省发展改革委","1","hot","山西零碳（低碳）、绿电园区试点建设专项资金管理办法征求意见发布","https://www.ditan.com/news/hot/8656.html"
"地方政府/地方主管部门","山西省工业和信息化厅","1","hot","山西省重点产业链2025年第二批链核企业名单公示啦","https://www.ditan.com/news/hot/10122.html"
"地方政府/地方主管部门","山西省市场监督管理局","1","themes","山西地方标准《重点行业企业碳排放管理体系评价通则》印发！","https://www.ditan.com/news/themes/1436.html"
"地方政府/地方主管部门","山西省住房和城乡建设厅","1","hot","山西住建厅征求建筑固废碳核算标准意见","https://www.ditan.com/news/hot/10327.html"
"交易/招标/采购平台","山西新点招投标交易平台","1","bidding","格盟宜和风光制氢一期 制氢设备二次招标公告","https://www.ditan.com/news/bidding/9219.html"
"交易/招标/采购平台","山西招标采购服务平台","1","bidding","山西吕梁 600MWh 共享储能项目招标 总投资 4.5 亿元","https://www.ditan.com/news/bidding/9306.html"
"其他/待人工判断","陕工信发〔2024〕104号","1","hot","陕西省第一批工业领域碳达峰试点项目名单","https://www.ditan.com/news/hot/3663.html"
"企业/项目公司","陕煤集团","1","hot","年发电量 8640万度！陕煤集团陕焦公司干熄焦余热发电项目正式投产运行","https://www.ditan.com/news/hot/7726.html"
"地方政府/地方主管部门","陕西电力交易中心","1","hot","11 月 24 日起实施！陕西补充修订保底售电机制补充条款","https://www.ditan.com/news/hot/9148.html"
"会议/活动/展会","陕西发展改革","1","hot","11.212亿元！国家发展改革委下达陕西省污染治理和节能降碳资金！","https://www.ditan.com/news/hot/5121.html"
"地方政府/地方主管部门","陕西发展改革委","1","hot","《关于调整陕西电网分时电价政策有关事项的通知》政策解读","https://www.ditan.com/news/hot/7854.html"
"地方政府/地方主管部门","陕西省发改委","1","hot","2025年5个完成数字化工业园区！陕西千亿级钛及钛合金产业创新集群行动计划发布","https://www.ditan.com/news/hot/3551.html"
"地方政府/地方主管部门","陕西省人民政府","1","hot","陕西：支持钢铁等行业民营企业与新能源企业签订中长期绿电购售协议","https://www.ditan.com/news/hot/8251.html"
"地方政府/地方主管部门","汕头市发展和改革局","1","hot","广东汕头发改局出台《汕头市推动新型储能产业高质量发展行动方案（2024—2026年）》","https://www.ditan.com/news/hot/5791.html"
"其他/待人工判断","商洛日报","1","hot","陕西山阳全钒液流电池生产线冲刺攻坚 抢占储能新高地","https://www.ditan.com/news/hot/100750.html"
"其他/待人工判断","上观","1","hot","今年全国将新增服务区充电桩3000个 充电停车位5000个","https://www.ditan.com/news/hot/1493.html"
"其他/待人工判断","上海宝山","1","hot","上海宝山区开展首届职工绿色低碳技术创新竞赛40项创新成果引领转型，100余个标杆场景全国首发","https://www.ditan.com/news/hot/7359.html"
"其他/待人工判断","上海成套院","1","hot","国家电投上海成套院与中煤电力签订战略合作框架协议","https://www.ditan.com/news/hot/3797.html"
"其他/待人工判断","上海电气","1","hot","上海电气与法国电力集团共商绿色能源合作新机遇","https://www.ditan.com/news/hot/7837.html"
"行业媒体/垂直资讯","上海电气风电集团","1","hot","智领风电AI诊断！电气风电牵头一国家重点研发计划项目","https://www.ditan.com/news/hot/7814.html"
"会议/活动/展会","上海发展改革","1","hot","率先出台绿色转型地方立法，《上海市发展方式绿色转型促进条例》发布","https://www.ditan.com/news/hot/988.html"
"地方政府/地方主管部门","上海奉贤区人民政府","1","hot","上海奉贤区：强化政策供给 推动太阳能电池等绿色新能源细分赛道加快发展","https://www.ditan.com/news/hot/5692.html"
"其他/待人工判断","上海海湾国家森林公园","1","hot","节能宣传周 | 畅游海湾，节能减排","https://www.ditan.com/news/hot/3937.html"
"其他/待人工判断","上海环境","1","hot","首个上海温室气体自愿减排交易产品SHCERCIR1将上线运行！","https://www.ditan.com/news/hot/5304.html"
"协会/联盟/研究机构","上海交通大学碳中和发展研究院","1","hot","2023年度碳中和与应对气候变化领域最具影响力“十大事件”","https://www.ditan.com/news/hot/1001.html"
"企业/项目公司","上海决策者经济顾问股份有限公司","1","hot","动力澎湃，潮涌浦江！第十二届航空动力和燃气轮机聚焦大会暨展览会即将璀璨启幕","https://www.ditan.com/news/hot/7491.html"
"其他/待人工判断","上海申能","1","hot","上海10万吨级绿色甲醇项目合作签约仪式举行！","https://www.ditan.com/news/hot/5284.html"
"地方政府/地方主管部门","上海市海洋局","1","hot","上海：打造大规模海上光伏基地 推动东海大桥等海上光伏项目建设及并网投运","https://www.ditan.com/news/hot/7529.html"
"地方政府/地方主管部门","上海市虹口区人民政府","1","hot","给予补贴800元/千瓦！上海虹口区开展2024年分布式光伏项目补贴申报工作","https://www.ditan.com/news/hot/5441.html"
"地方政府/地方主管部门","上海市黄浦区人民政府","1","hot","上海黄浦区：鼓励重点用能和排放单位参与建筑光伏一体化建设","https://www.ditan.com/news/hot/5625.html"
"地方政府/地方主管部门","上海市交通委员会","1","hot","上海公开征求公共充电网络建设指引意见，划分三类区域差异化建设","https://www.ditan.com/news/hot/7227.html"
"地方政府/地方主管部门","上海市金山区人民政府","1","themes","上海市金山区2024年碳达峰碳中和及节能减排重点工作安排发布","https://www.ditan.com/news/themes/4441.html"
"地方政府/地方主管部门","上海市科学技术委员会","1","hot","关于组织申报国家重点研发计划颠覆性技术创新重点专项能源低碳联合项目2025年度煤炭清洁高效利用项目的通知","https://www.ditan.com/news/hot/8184.html"
"地方政府/地方主管部门","上海市浦东新区发展和改革委","1","hot","最高0.95元/瓦！上海浦东新区启动2024第二批光伏发电专项资金项目申报","https://www.ditan.com/news/hot/5749.html"
"中央部委/国务院/监管","上海市浦东新区发展和改革委员会","1","hot","鼓励储能！最高补贴500万！上海浦东节能低碳专项资金管理办法征意见","https://www.ditan.com/news/hot/5960.html"
"地方政府/地方主管部门","上海市普陀区人民政府","1","hot","上海普陀：确保小区充电电价按照居民电价执行 引导企业合理确定充电服务价格标准","https://www.ditan.com/news/hot/5544.html"
"地方政府/地方主管部门","上海市青浦区人民政府","1","hot","青浦区发力城市管理精细化，未来三年绘就发展新蓝图","https://www.ditan.com/news/hot/6608.html"
"地方政府/地方主管部门","上海市人大常委会","1","hot","《上海市发展方式绿色转型促进条例（草案）》（征求意见稿）","https://www.ditan.com/news/hot/637.html"
"地方政府/地方主管部门","​上海市生态环境局","1","hot","《长江三角洲区域生态环境行政处罚裁量规则》公开征求意见","https://www.ditan.com/news/hot/69.html"
"地方政府/地方主管部门","上海市水务局","1","hot","上海明确系统化全域推进海绵城市建设水务实施方案","https://www.ditan.com/news/hot/5389.html"
"地方政府/地方主管部门","上海市杨浦区人民政府","1","hot","杨浦区发布绿色低碳转型行动方案草案，征求公众意见","https://www.ditan.com/news/hot/6959.html"
"地方政府/地方主管部门","上海市住房和城乡建设管理委员会","1","hot","上海发布 2025 年海绵城市建设工作要求，明确目标举措","https://www.ditan.com/news/hot/6885.html"
